timestamp,open,high,low,close,volume,open_pct_change,high_pct_change,low_pct_change,close_pct_change,volume_pct_change
2020-08-27,11462.3,11580.3,11135.3,11327.4,560586,1.2132557461876026,0.40490393285703696,-1.0600110177172106,-1.1769016689495149,9.262605177141992
2020-08-28,11327.5,11539.0,11281.9,11527.4,464939,-1.176029243694543,-0.3566401561272081,1.3165339056873115,1.7656302417147884,-17.061967298505486
2020-08-29,11527.8,11576.8,11433.5,11468.1,389854,1.7682630765835317,0.3275847127133913,1.3437452911300385,-0.5144264968683254,-16.149430355379955
2020-08-30,11468.1,11704.2,11462.6,11702.0,409360,-0.5178785197522462,1.1004768157003797,0.25451524030262185,2.039570635065968,5.003411533548463
2020-08-31,11701.1,11760.2,11563.8,11644.2,496139,2.031722778838696,0.478460723500973,0.8828712508505809,-0.4939326610835737,21.19870041039671
2020-09-01,11644.2,12045.9,11544.6,11914.9,580689,-0.4862790677799489,2.42938045271337,-0.16603538629169634,2.324762542725134,17.041595198119875
2020-09-02,11914.4,11947.5,11244.9,11413.3,20255896,2.3204685594544916,-0.8168754513984022,-2.5960189179356608,-4.209854887577746,3388.2520591917532
2020-09-03,11413.2,11442.7,10009.5,10168.8,9654931,-4.206674276505728,-4.225151705377684,-10.986313795587332,-10.903945397036797,-52.3352064998754
2020-09-04,10168.7,10614.2,9960.3,10472.5,12502713,-10.904040935057658,-7.240424025798109,-0.49153304360858296,2.9865864212099913,29.495622495903916
2020-09-05,10472.3,10558.7,9897.8,10092.2,14716589,2.98563238172036,-0.5228844378285746,-0.6274911398251093,-3.6314156123179675,17.70716483694379
2020-09-06,10092.2,10337.7,10004.7,10296.4,12124769,-3.629575164958976,-2.093060698760263,1.0800379882398348,2.0233447613007938,-17.61155387297967
2020-09-07,10296.4,10400.9,9887.0,10376.9,12396297,2.0233447613007938,0.6113545566228451,-1.1764470698771623,0.7818266578609956,2.2394488505306676
2020-09-08,10376.9,10434.4,9877.1,10126.6,113900,0.7818266578609956,0.3220875116576538,-0.100131485789412,-2.4120883886324385,-99.08117722574733
2020-09-09,10126.8,10343.3,9984.6,10224.6,71365,-2.4101610307510013,-0.8730736793682525,1.0883761427949556,0.9677483064404635,-37.3441615452151
2020-09-10,10224.3,10480.3,10219.2,10339.7,88014,0.9627917999762925,1.3245289221041734,2.3496184123550368,1.1257164094438998,23.32936313318854
2020-09-11,10339.8,10398.8,10212.6,10390.2,62280,1.129661688330752,-0.7776494947663748,-0.06458431188351987,0.48840875460602895,-29.23853023382643
2020-09-12,10390.2,10476.8,10275.9,10441.9,48487,0.48743689433066173,0.7500865484479036,0.6198225721167905,0.49758426209312034,-22.146756583172767
2020-09-13,10441.7,10579.6,10219.4,10326.0,66123,0.49565937133067006,0.9812156383628645,-0.5498301851905918,-1.1099512540821088,36.372635964279084
2020-09-14,10332.7,10744.3,10264.5,10675.3,96642,-1.0438913203788647,1.5567696321221902,0.4413174941777509,3.3827232229324045,46.15489315366816
2020-09-15,10675.2,10931.8,10627.8,10785.3,91696,3.314719289246759,1.7451113613730085,3.5393833114131246,1.0304160070442991,-5.11785766023054
2020-09-16,10785.2,11093.3,10669.2,10949.5,94943,1.0304256594724226,1.477341334455451,0.3895444024163197,1.52244258388734,3.541048682603387
2020-09-17,10950.1,11039.3,10755.2,10941.3,77222,1.5289470756221446,-0.4867803088350664,0.8060585610917492,-0.07488926434997545,-18.66488314041056
2020-09-18,10941.3,11029.7,10818.7,10933.0,63476,-0.08036456288071925,-0.08696203563630656,0.5904120797381784,-0.07585935857712389,-17.800626764393567
2020-09-19,10933.0,11177.1,10890.7,11081.8,51632,-0.07585935857712389,1.336391742295806,0.665514340909712,1.3610171041799957,-18.659020732245256
2020-09-20,11081.6,11081.6,10772.7,10921.5,53391,1.3591877801152563,-0.8544255665602019,-1.0834932557135857,-1.4465159089678492,3.4068019832661944
2020-09-21,10919.9,10987.2,10328.5,10416.8,109845,-1.4591755703147635,-0.851862546924631,-4.123385966377979,-4.621160097056276,105.73692195313815
2020-09-22,10419.4,10570.7,10361.7,10531.5,63517,-4.583375305634663,-3.790774719673806,0.3214406738635933,1.1011059058444017,-42.175793163093445
2020-09-23,10531.5,10535.4,10146.6,10237.3,74951,1.075877689694238,-0.3339419338359906,-2.0759141839659545,-2.79352418933676,18.00147991876191
2020-09-24,10238.1,10787.8,10201.0,10739.4,82946,-2.7859279304942253,2.3957324828672855,0.536140184889522,4.904613521143264,10.666969086469823
2020-09-25,10739.9,10756.0,10558.9,10688.8,71434,4.901300045906942,-0.29477743376776777,3.50847956082736,-0.47116226232378766,-13.87890916982133
2020-09-26,10688.9,10793.3,10650.2,10727.9,37851,-0.4748647566550912,0.3467831907772334,0.8646734034795323,0.3658034578250202,-47.01262704034493
2020-09-27,10727.9,10799.2,10602.7,10776.2,40916,0.3648644855878569,0.05466354127099393,-0.4460010140654669,0.45022791040185695,8.097540355604881
2020-09-28,10776.4,10946.6,10685.2,10693.2,72291,0.4520922081674872,1.3649159196977623,0.7781036905693872,-0.7702158460310637,76.68149379215954
2020-09-29,10694.3,10858.4,10642.4,10840.9,59638,-0.7618499684495794,-0.8057296329453956,-0.4005540373601013,1.3812516365540706,-17.50287034347291
2020-09-30,10843.4,10847.7,10667.6,10776.1,55551,1.394200648943844,-0.09854122154275835,0.23678869427949945,-0.5977363503030131,-6.85301317951642
2020-10-01,10776.6,10913.7,10462.7,10620.5,95334,-0.6160429385617006,0.6084239055283547,-1.9207694326746405,-1.4439361178905208,71.61527245234109
2020-10-02,10619.6,10662.9,10387.6,10572.3,77941,-1.4568602342111658,-2.2980290827125605,-0.7177879514848051,-0.4538392731039065,-18.24427801204187
2020-10-03,10572.2,10597.8,10501.2,10544.2,29097,-0.44634449508456076,-0.6105280927327539,1.0936116138472896,-0.26578890118515996,-62.66791547452561
2020-10-04,10544.4,10693.3,10520.8,10672.9,31399,-0.262953784453579,0.9011304232954043,0.18664533577112952,1.2205762409665866,7.9114685362752235
2020-10-05,10672.5,10789.6,10623.4,10789.5,48862,1.2148628655969107,0.9005639045009506,0.9752110105695433,1.0924865781559046,55.61642090512437
2020-10-06,10790.2,10800.3,10530.8,10602.6,69069,1.1028343874443625,0.09916957069768806,-0.8716606736073218,-1.732239677464198,41.355245384961734
2020-10-07,10601.0,10680.1,10553.3,10670.9,49268,-1.7534429389631345,-1.1129320481838345,0.21365898127396754,0.644181615830064,-28.668433016259097
2020-10-08,10670.7,10948.6,10549.6,10924.1,79777,0.6574851429110629,2.5140214042939757,-0.03506012337372022,2.3728082917092275,61.92457578955914
2020-10-09,10923.5,11103.0,10836.9,11054.2,70953,2.3691041824809966,1.410225964963563,2.7233260028816098,1.1909447917906268,-11.060832069393435
2020-10-10,11053.5,11475.0,11053.1,11298.4,65813,1.1900947498512338,3.350445825452586,1.9950354806263837,2.209115087478053,-7.244232097303849
2020-10-11,11295.6,11439.4,11277.6,11371.0,41059,2.1902564798480073,-0.3102396514161221,2.031104396051786,0.642568859307513,-37.61262972361084
2020-10-12,11370.8,11715.9,11227.4,11533.9,84018,0.6657459541768329,2.417084812140491,-0.44513016953962037,1.4325916805909777,104.62748727441
2020-10-13,11533.5,11558.0,11315.9,11423.8,64671,1.4308579871249227,-1.3477411039698128,0.7882501736822478,-0.9545773762560827,-23.027208455331007
2020-10-14,11424.4,11541.0,11293.5,11420.4,59118,-0.9459400875709956,-0.14708427063505614,-0.1979515548917843,-0.029762425812773774,-8.586538015493804
2020-10-15,11421.4,11590.9,11276.7,11503.0,70838,-0.026259584748433706,0.43237154492679064,-0.14875813521051384,0.7232671360022369,19.824757265130756
2020-10-16,11503.2,11542.2,11224.6,11322.0,71421,0.716199415133012,-0.42015719228014614,-0.46201459646882936,-1.5735025645483791,0.8230046020497372
2020-10-17,11321.8,11402.7,11274.4,11362.1,29863,-1.5769525001738782,-1.2086084108748785,0.4436683712559786,0.35417770711889673,-58.18736786099327
2020-10-18,11362.1,11506.9,11349.8,11506.9,31511,0.35595046724019586,0.913818656984744,0.6687717306464114,1.2744123005430374,5.518534641529649
2020-10-19,11507.1,11823.3,11413.9,11753.4,73039,1.2761725385272094,2.7496545550930174,0.5647676611041597,2.1421929451024946,131.78889911459487
2020-10-20,11753.9,12029.4,11685.7,11913.5,94593,2.14476279861997,1.7431681510238217,2.381307002864941,1.3621590348324775,29.51026164104109
2020-10-21,11913.6,13213.5,11894.6,12808.7,197723,1.3586979640800134,9.843383709910714,1.7876549971332478,7.5141646031812614,109.02498070681763
2020-10-22,12805.5,13183.9,12698.2,12974.6,113313,7.486402095084599,-0.22401331971090288,6.756006927513325,1.2952134096356316,-42.69103746149917
2020-10-23,12972.7,13025.5,12738.9,12934.1,73936,1.305688961774254,-1.2014654237365252,0.320517868674286,-0.3121483513942591,-34.75064643950826
2020-10-24,12933.6,13161.5,12876.4,13117.2,51197,-0.3014021753374396,1.0441057924839736,1.0793710602956308,1.4156377328148118,-30.754977277645533
2020-10-25,13117.0,13345.3,12900.4,13032.2,59731,1.4180119997525775,1.3964973597234254,0.18638749961168433,-0.6480041472265441,16.66894544602222
2020-10-26,13033.0,13229.7,12792.4,13061.6,89466,-0.6403903331554495,-0.8662225652476763,-0.837183343152148,0.2255950645324578,49.78152048350104
2020-10-27,13061.5,13782.3,13050.3,13657.8,128641,0.21867566945446004,4.176965464069471,2.016040774209693,4.564525019905674,43.787584110164744
2020-10-28,13658.3,13851.7,12907.6,13278.9,144180,4.569153619415833,0.5035444011522117,-1.093461452993405,-2.7742388964547726,12.079352616972816
2020-10-29,13278.3,13640.0,12982.9,13457.2,111233,-2.7821910486663826,-1.5283322624659812,0.5833772351172994,1.342731702174138,-22.85129698987377
2020-10-30,13457.0,13667.9,13134.5,13559.9,108774,1.3458048093506036,0.20454545454544615,1.1676898073619935,0.7631602413577854,-2.210674889646058
2020-10-31,13560.2,14065.4,13441.7,13797.3,102750,0.766887121943971,2.908274131358879,2.3388785260192613,1.7507503742652863,-5.538088146064313
2020-11-01,13795.5,13889.5,13628.7,13759.4,51705,1.7352251441719035,-1.2505865457079102,1.3911930782564808,-0.27469142513389944,-49.67883211678832
2020-11-02,13759.7,13828.4,13214.2,13561.4,97762,-0.2595049110217018,-0.4399006443716491,-3.0413759199336643,-1.4390162361730852,89.07649163523837
2020-11-03,13560.5,14054.0,13294.6,14019.9,108169,-1.447705981961822,1.631425182956825,0.6084363790467728,3.3809193741059174,10.645240481986873
2020-11-04,14023.0,14238.8,13544.4,14145.6,140803,3.4106412005457054,1.3149281343389774,1.878958374076678,0.8965827145700045,30.16945705331473
2020-11-05,14145.6,15739.9,14099.7,15587.1,227491,0.8742779719033145,10.542320982105235,4.099849384247367,10.190447913131994,61.566870024076195
2020-11-06,15593.9,15955.2,15223.5,15577.9,186125,10.238519398258106,1.367861295179762,7.970382348560601,-0.059023166592897525,-18.183576493135988
2020-11-07,15578.2,15754.4,14385.1,14828.4,160731,-0.1006803942567247,-1.2585238668271215,-5.507274936775374,-4.811303192342997,-13.64351914036266
2020-11-08,14826.6,15648.3,14720.7,15483.7,94993,-4.824690914226293,-0.673462651703649,2.332969530973017,4.419222572900661,-40.899390907790035
2020-11-09,15483.3,15819.6,14816.9,15327.2,165039,4.429201570150942,1.094687601848121,0.6535015318565041,-1.010740326924442,73.73806491004599
2020-11-10,15328.0,15465.3,15096.5,15303.6,93358,-1.0030161528873038,-2.239626792080718,1.887034399908205,-0.15397463333159944,-43.432764376904856
2020-11-11,15303.1,15953.9,15281.0,15695.8,119070,-0.16244780793319702,3.1593308891518346,1.2221375815586466,2.562795682061725,27.541292658368867
2020-11-12,15695.8,16342.7,15483.5,16294.7,165538,2.5661467284406436,2.4370216686828927,1.3251750539886142,3.8156704341288927,39.02578315276728
2020-11-13,16293.0,16474.1,15973.4,16324.2,113749,3.8048395112068256,0.8040287100662624,3.1640133044854135,0.18104046100879678,-31.2852638064976
2020-11-14,16323.1,16328.2,15717.7,16071.0,83639,0.18474191370527748,-0.8856325990494018,-1.6007863072357686,-1.5510714154445604,-26.47056237857036
2020-11-15,16074.7,16158.1,15782.3,15953.0,58433,-1.5217697618712056,-1.041755980450998,0.41100160965026333,-0.7342418020036101,-30.136658735757237
2020-11-16,15954.1,16880.7,15870.7,16715.8,118090,-0.7502472829975071,4.472060452652227,0.5601211483750923,4.781545790760355,102.09470675816745
2020-11-17,16715.8,17845.4,16562.0,17662.3,175865,4.774321334327847,5.714810404781789,4.355825514942624,5.662307517438592,48.92454907274113
2020-11-18,17662.3,18466.1,17258.9,17774.6,233429,5.662307517438592,3.478207269100153,4.207825141891086,0.6358175322579651,32.731925056151034
2020-11-19,17775.1,18166.0,17380.1,17803.5,135937,0.6386484206473586,-1.6251401216282768,0.7022463772314413,0.1625915632419428,-41.765161997866585
2020-11-20,17805.5,18811.0,17758.4,18675.2,134417,0.1710257607552279,3.55058901244083,2.176627292132971,4.896228269722247,-1.1181650323311532
2020-11-21,18673.8,18966.0,18397.5,18687.2,108911,4.876583078262331,0.8239859656583803,3.598860257680858,0.06425633995887914,-18.975278424604035
2020-11-22,18689.3,18751.5,17644.6,18412.9,121761,0.08300399490195343,-1.1309712116418846,-4.092403859220006,-1.4678496510980743,11.798624565011796
2020-11-23,18428.1,18756.8,18016.0,18379.6,127346,-1.3975911350344927,0.02826440551422227,2.104893281797282,-0.18085146826410936,4.586854575767285
2020-11-24,18394.6,19416.6,18074.8,19152.6,180792,-0.1817875961168003,3.5176575961784584,0.3263765541740682,4.205749853098006,41.969123490333416
2020-11-25,19151.5,19486.7,18527.7,18723.0,146118,4.1147945592728385,0.3610312825108597,2.5056985416159527,-2.2430374988252177,-19.178945971060667
2020-11-26,18721.9,18894.9,16235.2,17162.0,312068,-2.2431663316189288,-3.0369431458379226,-12.373365285491456,-8.337339101639696,113.57259201467306
2020-11-27,17160.9,17450.3,16481.6,17127.1,138801,-8.33782895966756,-7.645449301134177,1.5176899576229363,-0.2033562521850718,-55.52219388082085
2020-11-28,17142.6,17874.4,16874.4,17730.7,95197,-0.10663776375366973,2.430330710646822,2.3832637607999363,3.5242393633481583,-31.414759259659508
2020-11-29,17729.7,18336.3,17530.4,18185.5,79117,3.4248013720205916,2.5841426845096827,3.887545631252065,2.565042553311492,-16.89128859102703
2020-11-30,18186.0,19831.2,18186.0,19698.1,185590,2.573647608250562,8.152680748024421,3.7397891662483307,8.317615682824231,134.57663966025
2020-12-01,19697.8,19897.4,18257.0,18770.7,208723,8.31298801275706,0.3338174190165022,0.39041020565269147,-4.708068290850376,12.464572444636035
2020-12-02,18767.9,19335.5,18346.7,19218.8,91924,-4.720831768014689,-2.8239870535848977,0.49131839842253555,2.3872311634622,-55.9588545584339
2020-12-03,19219.8,19596.6,18883.7,19433.3,99967,2.407834653850438,1.3503659072690022,2.926956891430077,1.1160946573147035,8.74961925068536
2020-12-04,19431.1,19529.5,18610.8,18658.1,110633,1.0993870903963643,-0.342406335792933,-1.4451617003023887,-3.989029140701794,10.669520941910825
2020-12-05,18657.5,19172.7,18507.1,19146.5,59440,-3.981246558352325,-1.8269796973808816,-0.55720334429471,2.6176298765683725,-46.27281190964722
2020-12-06,19146.0,19417.1,18873.0,19379.9,54562,2.6182500334986036,1.2747291722083887,1.9770790669526805,1.2190217533230685,-8.206594885598928
2020-12-07,19368.4,19424.6,18908.8,19170.7,61982,1.1616003342734826,0.038625747408205235,0.18968897366606896,-1.0794689343082253,13.59920824016716
2020-12-08,19170.8,19288.6,18229.2,18326.6,101413,-1.020218500237513,-0.7001431174901929,-3.59409375528853,-4.403073440197813,63.61685650672777
2020-12-09,18322.4,18637.9,17658.8,18546.0,129718,-4.4254804181359075,-3.3734952251588846,-3.1290457068878563,1.1971669595014944,27.91062289844497
2020-12-10,18546.1,18551.8,17926.8,18247.2,85305,1.2209099244640198,-0.46196191631032724,1.5176569189299327,-1.6111290844386894,-34.238116529702886
2020-12-11,18250.5,18288.3,17600.1,18023.6,111532,-1.593866095836849,-1.4203473517394594,-1.822411138630431,-1.225393485027848,30.744973917120923
2020-12-12,18026.7,18936.2,18025.1,18808.9,71374,-1.2262677734856564,3.542702164772016,2.414759007051104,4.357065181206887,-36.00580999175125
2020-12-13,18808.1,19403.6,18716.8,19176.8,82454,4.334681333799306,2.4682882521308347,3.8374266994357864,1.9559889201388625,15.523860229215124
2020-12-14,19176.4,19346.5,19007.0,19273.8,67109,1.9581988611290013,-0.29427528912160383,1.5504787143101328,0.5058195319344261,-18.610376694884422
2020-12-15,19273.9,19556.3,19076.2,19434.9,98385,0.5084374543709913,1.0844338769286477,0.36407639290787497,0.8358497027052492,46.60477730259727
2020-12-16,19434.7,21525.3,19299.7,21352.2,199809,0.834288856951626,10.068366715585263,1.171616988708446,9.865242424710186,103.08888550083854
2020-12-17,21352.3,23738.0,21243.1,22825.4,310744,9.866887577374484,10.279531528015884,10.069586573884548,6.899523234139804,55.52052209860416
2020-12-18,22823.3,23272.8,22361.5,23127.9,131801,6.889187581665679,-1.9597270199679828,5.264768324773694,1.325277979794448,-57.58534356254666
2020-12-19,23127.6,24107.1,22797.0,23844.0,133883,1.3332865974683639,3.584871609776208,1.9475437694251196,3.096260360862857,1.579654175613232
2020-12-20,23843.6,24280.9,23098.9,23474.9,114086,3.0958681402307286,0.7209494298360264,1.3242970566302636,-1.5479785270927637,-14.786791452238147
2020-12-21,23474.1,24101.9,22015.5,22728.5,154687,-1.5496820949856605,-0.7372049635721911,-4.690266636073581,-3.179566260133171,35.588065143838854
2020-12-22,22730.4,23825.4,22388.6,23823.2,130751,-3.1681725816964157,-1.1472124604284262,1.694715087097709,4.816419913324688,-15.473827794190854
2020-12-23,23820.8,24063.7,22694.7,23257.9,178469,4.797099919051129,1.0001930712600915,1.3672136712434169,-2.37289700795863,36.495323171524504
2020-12-24,23253.2,23783.7,22737.3,23736.5,104591,-2.3827915099408847,-1.1635783358336371,0.18770902457401206,2.0577954157511957,-41.3954244154447
2020-12-25,23728.7,24778.9,23445.3,24689.6,2399,2.0448798444945293,4.184378376787468,3.113826179889423,4.015335032544809,-97.70630360164833
2020-12-26,24714.7,26826.0,24515.1,26454.4,155767,4.155305600391079,8.261464391074668,4.5629614464306245,7.14794893396411,6392.997082117548
2020-12-27,26460.3,28360.3,25858.2,26261.3,231227,7.063002990123279,5.71945127861031,5.478664170246095,-0.7299352848675555,48.44415055820552
2020-12-28,26259.2,27444.9,26144.3,27057.8,126979,-0.7600065003042222,-3.2277514694837417,1.1064188535938158,3.032980088571402,-45.084700316139546
2020-12-29,27065.3,27390.7,25902.8,27376.0,119570,3.0697812576163663,-0.19748660042485655,-0.9237195105625373,1.1760010052554115,-5.834823080981899
2020-12-30,27374.5,28979.3,27374.5,28868.7,159824,1.142422215900063,5.799778757023355,5.681625152493175,5.452586206896548,33.665635192774104
2020-12-31,28866.8,29298.8,28025.0,28949.4,136689,5.45142377029717,1.1025111027526568,2.3762991104860465,0.2795415103555188,-14.475297827610367
2021-01-01,28951.7,29627.1,28712.4,29359.9,100902,0.2941094960300372,1.1205237074555896,2.4528099910793966,1.4179913918768605,-26.181331343414616
2021-01-02,29359.7,33233.5,29008.0,32193.3,240865,1.4092436713560863,12.172639239075034,1.0295203466098135,9.65057782894354,138.71181938911025
2021-01-03,32192.9,34755.9,32029.6,32958.9,155210,9.649962363375653,4.580919854965626,10.41643684500826,2.378134580797875,-35.56141407012227
2021-01-04,33016.6,33587.5,28204.5,32022.6,255269,2.558638706050087,-3.3617313894907075,-11.942390788520619,-2.8408108280312816,64.46685136266994
2021-01-05,32015.4,34414.7,30010.5,33991.5,202128,-3.0324139978071596,2.4628209899516085,6.403233526564911,6.148470142961537,-20.81764726621721
2021-01-06,33999.3,36934.8,33408.3,36793.2,227557,6.196705335557273,7.322742897657131,11.322037286949582,8.24235470632364,12.580641969445105
2021-01-07,36798.5,40340.9,36361.2,39460.2,249603,8.233110681690503,9.221926205096542,8.838821490467929,7.248622027983442,9.688122096881212
2021-01-08,39466.4,41921.7,36613.4,40599.3,251285,7.250023778143144,3.918603699967016,0.6935964709635645,2.886706098803371,0.6738701057279028
2021-01-09,40607.2,41363.5,38775.1,40151.9,128422,2.890560071351822,-1.3315299713513418,5.904122534372647,-1.101989443167739,-48.89388542889548
2021-01-10,40149.7,41362.4,35141.6,38192.2,215784,-1.1266474910853197,-0.002659349426425983,-9.370704395346497,-4.880715482953491,68.02728504461852
2021-01-11,38195.3,38217.2,30411.6,35544.3,251044,-4.867782324649983,-7.604007504400146,-13.459831083388352,-6.933091050004958,16.340414488562626
2021-01-12,35426.0,36598.7,32572.7,34076.1,241927,-7.250368500836501,-4.235004134264154,7.106170014073587,-4.130620099425242,-3.631634295183317
2021-01-13,34061.2,37764.6,32451.9,37382.2,209930,-3.852537684186763,3.185632276556283,-0.3708627163237943,9.70210792901769,-13.22589045455861
2021-01-14,37383.4,40054.3,36772.1,39175.7,172395,9.753619954669833,6.063085535130797,13.312625763052388,4.797737960847681,-17.879769446958505
2021-01-15,39175.7,39715.0,34488.7,36845.8,118423,4.794373973474841,-0.8471000616662949,-6.209599125423903,-5.947309173799054,-31.307172481800517
2021-01-16,36751.8,37931.7,35408.4,36019.5,137020,-6.187253833371187,-4.490242981241355,2.6666705326672258,-2.2425893860358648,15.70387509183182
2021-01-17,36020.1,36801.3,33883.5,35839.6,126824,-1.9909228935725665,-2.9800931674562325,-4.3066052123225,-0.49945168589237143,-7.441249452634658
2021-01-18,35838.2,37436.8,34801.0,36613.2,111519,-0.5049958217772876,1.7268411713716736,2.7078076349845714,2.1585062333284943,-12.067905128366874
2021-01-19,36630.6,37821.0,36001.4,36002.9,79110,2.211048545964922,1.0262629284554237,3.449326168788258,-1.6668851670981977,-29.06141554353967
2021-01-20,35862.1,36384.4,33444.5,35476.3,153609,-2.097972733179365,-3.798418867824749,-7.102223802407693,-1.4626599523927197,94.17140690178232
2021-01-21,35472.3,35591.1,30101.8,30842.1,253273,-1.0869413670699601,-2.1803300315519913,-9.994767450552411,-13.062805309460135,64.8816150095372
2021-01-22,30838.7,33821.2,28871.2,33000.5,243087,-13.062586863552694,-4.972872431591046,-4.088127620275195,6.998226450209288,-4.021747284550658
2021-01-23,32994.1,33441.4,31418.2,32088.9,100702,6.98926997571232,-1.1229642945844498,8.82194020338607,-2.7623823881456344,-58.573679382278776
2021-01-24,32088.5,33034.8,30982.9,32241.3,88207,-2.7447331492600147,-1.215858187755292,-1.385502670426697,0.47493058347278794,-12.407896566105936
2021-01-25,32244.3,34854.3,31967.4,32252.3,142434,0.48553220000935315,5.5078281085400915,3.1775592342873082,0.03411773098478399,61.476980285011386
2021-01-26,32244.1,32917.7,30850.0,32502.1,139836,-0.0006202646669395406,-5.556272827169117,-3.495435975399941,0.7745184064392285,-1.824002695985505
2021-01-27,32499.6,32545.4,29290.4,30404.0,194350,0.7923930269413626,-1.131002469795872,-5.055429497568875,-6.455275197602617,38.9842386795961
2021-01-28,30408.9,33790.8,29911.9,33374.8,167385,-6.433002252335407,3.826654458080103,2.1218556250512055,9.771082752269455,-13.874453305891432
2021-01-29,33381.7,38546.0,31953.3,34301.8,297730,9.77608529081946,14.07246942954885,6.8247085608069025,2.7775447343504567,77.87137437643756
2021-01-30,34300.0,34920.9,32908.5,34283.1,128567,2.750908431865362,-9.404607481969595,2.9893626010458973,-0.05451608953467302,-56.81758640378867
2021-01-31,34281.6,34348.3,32189.9,33108.1,101918,-0.05364431486880594,-1.6397057349610056,-2.1836303690535797,-3.427344668364296,-20.727713954591763
2021-02-01,33106.8,34685.6,32324.9,33515.7,126324,-3.426911229347507,0.981999109126197,0.41938620498975787,1.2311186688453768,23.946702250829087
2021-02-02,33514.0,35976.1,33462.4,35485.2,120847,1.2299588000048267,3.7205641534239,3.5189590687055405,5.876350486488424,-4.335676514359898
2021-02-03,35486.9,37646.8,35401.5,37646.8,131026,5.886793578802885,4.643916377817514,5.79486229320072,6.091553661808313,8.423047324302635
2021-02-04,37648.9,38707.9,36380.8,36982.1,151440,6.092389022427991,2.8185662526429844,2.766266966089015,-1.7656215136479192,15.58011387052951
2021-02-05,36976.4,38303.6,36640.0,38297.6,100604,-1.7862407666625058,-1.0444896261486702,0.7124637171254999,3.5571262854191543,-33.56840993132594
2021-02-06,38300.6,40939.7,38275.3,39256.6,156019,3.5812031457902904,6.882120740609232,4.463155021834075,2.504073362299475,55.08230289054112
2021-02-07,39228.9,39691.7,37381.6,38852.9,125369,2.4237218215902745,-3.048385796671693,-2.3349261795466147,-1.028362109810832,-19.645043231914062
2021-02-08,38853.6,46596.4,38057.0,46395.7,248473,-0.9566926424141475,17.395828346984388,1.8067712457465746,19.413737455891322,98.19333328015698
2021-02-09,46396.4,48143.5,45104.7,46508.6,193874,19.41338769123069,3.3202135787314013,18.51880074624903,0.243341516562956,-21.973816068546682
2021-02-10,46507.8,47295.3,43800.5,44836.0,151834,0.24010483572001196,-1.7618162368751689,-2.891494677938211,-3.596324120700256,-21.684186636681556
2021-02-11,44834.8,48622.1,44041.1,47990.7,145765,-3.5972460533501893,2.8053527517533317,0.5493087978447608,7.036087072887853,-3.9971284429047516
2021-02-12,47995.0,48927.4,46218.6,47371.7,133731,7.0485426499058645,0.6279037721530045,4.944245261812252,-1.289833238523297,-8.255754124789904
2021-02-13,47373.1,48097.3,46270.5,47168.7,89419,-1.2957599749974014,-1.6965953637430142,0.1122924536874903,-0.42852589204103175,-33.13517434252342
2021-02-14,47172.1,49695.1,47051.9,48643.4,106500,-0.42429142276946274,3.3220159967399354,1.6887649798467796,3.1264376588712617,19.102204229526155
2021-02-15,48611.1,48936.5,45786.1,47936.3,123177,3.0505319881879434,-1.52650864974615,-2.6902207987350213,-1.453640164955572,15.659154929577458
2021-02-16,47934.2,50515.8,47044.4,49169.7,141368,-1.3924803182812195,3.227243468576635,2.7482139776045633,2.572997915984332,14.768179124349512
2021-02-17,49161.3,52577.7,49018.1,52079.2,140034,2.559967622282233,4.081693252408147,4.195398389606408,5.917262053663119,-0.9436364665270758
2021-02-18,52094.5,52524.0,50941.6,51582.2,94346,5.966481765128262,-0.10213455514409553,3.9240607041072684,-0.9543157344966913,-32.62636216918749
2021-02-19,51590.1,56238.5,50816.8,55906.6,139433,-0.9682404092562602,7.072005178585017,-0.2449864158173165,8.383512141785342,47.7889894643122
2021-02-20,55922.0,57523.8,54124.1,55923.7,127850,8.396766046198788,2.2854450243160906,6.50828072605909,0.03058672857945144,-8.307215651961874
2021-02-21,55907.6,58335.1,55502.7,57433.8,87260,-0.025750151997427917,1.4103727500617058,2.5471093283768287,2.70028628291763,-31.748142354321473
2021-02-22,57437.6,57480.8,48353.8,54111.8,244947,2.7366583434094816,-1.4644699331962996,-12.880274292962312,-5.784050506844396,180.70937428374972
2021-02-23,54114.1,54115.0,45093.8,48911.2,315066,-5.786279371004355,-5.855520452046603,-6.741972709487154,-9.610842736704384,28.626192604930868
2021-02-24,48911.1,51311.8,47031.7,49697.5,153753,-9.614869322413199,-5.180079460408383,4.297486572433451,1.6076072555978982,-51.19974862409781
2021-02-25,49695.9,52013.8,46773.7,46928.5,83218,1.6045437538718232,1.368106361499688,-0.5485661798318997,-5.571708838472755,-45.875527631981164
2021-02-26,46928.5,48413.9,44248.2,46345.6,189408,-5.568668642684815,-6.921047875756048,-5.3994018005845135,-1.2421023471877457,127.60460477300586
2021-02-27,46333.1,48335.1,45059.4,46136.7,98753,-1.2687386129963674,-0.1627631733861601,1.833294913691419,-0.4507439756956444,-47.86228670383511
2021-02-28,46136.0,46582.0,43100.6,45164.0,135075,-0.4253978257444446,-3.6269708762369346,-4.347150650030851,-2.1082999000795355,36.78065476491854
2021-03-01,45160.5,49774.0,45008.8,49595.5,137518,-2.1144009016819787,6.852432269975517,4.427316557078109,9.812018421751834,1.8086248380529302
